Line,t9,t10,t11,t1,t2,t13,t23,t24,t25,t39,t52,t56,t57,t58,t59,t60,t61,t62,t63,t64,alpha,gama,beta,eita,(?+1)/(?+1)
5233,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5234,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5235,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5236,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5239,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5240,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5244,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
113,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
114,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
115,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
123,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
124,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
145,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
155,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
156,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
169,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
171,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
172,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
173,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
174,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
185,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
191,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
192,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
513,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
521,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
527,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
528,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
530,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
532,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
533,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
540,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
541,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
546,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
553,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
557,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
564,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
566,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
567,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
589,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
590,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
593,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
594,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
614,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
615,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
616,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
623,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
631,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
670,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
681,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
691,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
693,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
694,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
698,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
699,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
700,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
704,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
709,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
710,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
714,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
716,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
756,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
762,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
767,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
796,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
797,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
798,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
799,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
888,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
889,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
895,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
899,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
903,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
907,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
909,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
915,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
917,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
920,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
924,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
930,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
934,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
939,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
940,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
942,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
943,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
949,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
950,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
951,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
952,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
953,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
955,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
961,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
964,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
965,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
970,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
971,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
972,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
981,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
983,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
985,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4522,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4523,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4524,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4526,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4529,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4530,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4531,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4532,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4533,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4541,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4544,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4545,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4546,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4547,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4548,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4552,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4553,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4554,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4555,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4556,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4562,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4563,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4564,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4565,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4566,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4567,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4572,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4575,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4576,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4577,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4581,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4592,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4593,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4594,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4596,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4597,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4598,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4599,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4635,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4636,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4637,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4639,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4642,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4645,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4648,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4650,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4666,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4667,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4668,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4669,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4670,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4671,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4677,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4679,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4684,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4686,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4687,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4688,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4689,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4690,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4693,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4695,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4696,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4697,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4698,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4699,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4700,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4702,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4753,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4760,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4761,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4770,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4771,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4772,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4774,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4792,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4793,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4794,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4796,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4797,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4803,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4805,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4806,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4807,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4808,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4810,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4819,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4826,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4831,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4837,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4838,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4840,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4841,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4844,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4845,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4846,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4854,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4855,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4857,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4859,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4864,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4867,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4881,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4883,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4884,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4885,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4886,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4888,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4889,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4891,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4892,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4893,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4898,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4900,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4901,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4902,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4903,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4904,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4907,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4909,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4910,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4911,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4912,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4913,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4915,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4979,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4980,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4983,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4992,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4993,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4996,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
4999,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5045,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5048,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5051,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5054,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5063,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5066,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5067,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5068,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5074,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5095,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5125,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5127,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5129,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5130,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
